app_id,description,price_encoded,release_year_encoded,all_reviews_encoded,all_percent_encoded,all_count_encoded,tags_encoded
1780840,loch ness player coop horror hunter team must navigate precarious waters use equipment hunt nessies feeding ground lay bait lure careful lurking deep beneath lake creature ancient mankind,1,0,2,1,1,9
1780850,dbgroguelikedbgmod,1,0,4,1,1,9
1780900,play computer physicsbased billiards hit,1,0,0,0,0,3
1780960,tetris mutant tetris,1,0,0,0,0,1
1780990,strange atmosphere strange things performance familiar strange familiar room familiar look everything start go,1,0,7,2,1,6
1781010,pine hearts cosy little narrativeadventure game set sleepy scenery pine hearts caravan park explore great outdoors uncover items unlock new paths discover little secrets stuffed throughout park,2,0,7,2,1,6
1781030,embark relaxing tropical adventure cozy fishing rpg explore wondrous locations befriend charming cast characters quest become master angler discover true meaning paradise,1,0,6,2,1,6
1781040,learn play popular japanese game kakuro cross sums play variety different board sizes use ingame assistance solve toughest puzzles,1,0,0,0,0,6
1781060,brave adventurer almost end heroic journey realizes memories jumbled filled questions doubts must recall happened past remember first place,1,0,0,0,0,6
1781160,learn ropes dad become electrician repair assemble sockets panels strips plugs chandeliers even change light bulbs oh dont mix wires results might shocking,0,0,6,2,1,3
1781170,flow experience classic action game evading blocking enemy attacks rythmic interactions path personal growth move dash guard protect find true potential zenlike twist traditional arcade bullet hells,0,0,6,2,1,4
1781230,happy summer quest vacation great time adventure therefore decide go journey find precious stones distant lands despite unpredictable dangers may meet way,1,0,0,0,0,6
1781330,minimalistic arcade game move along winding plane switch shape figure match passing figures,1,0,0,0,0,6
1781380,jump skip hop leap go far little wheel take play little delivery bot farflung future controlled monolithic mare corporation find way back home perilous deserts dead forests untold wild lands lie ahead,1,0,0,0,0,2
1781350,fireboy watergirl back time fairies help,1,0,6,2,1,2
1781500,dark adventure full tense moments test skills main goal climb top avoiding difficult obstacles disturbing creatures noroy agile single mistake cause lose progress inspired games like celeste getting,1,0,6,2,1,0
1781580,arcade style game play animal hopping around road trying crash cars work way different levels play survival mode many crash youre run,1,0,0,0,0,4
1781590,recruit company heroes save world ruins devastating cataclysm valley knights turnbased tactical roguelike rpg set darkhorror fantasy world every decision matters one lives forever,0,0,0,0,0,6
1781640,play microscopic spermicide craft one goal dont let sperm reach egg means necessary dont like preventing pregnancy cause sperm,1,0,7,2,1,4
1781720,sure world exploded youre drifting space find way make planet whole nothing stop mad scientist ladies like glasses soar space explore planets moons asteroids actionpacked platformer,1,0,0,0,0,2
1781750,extremely high skillceiling dof flight racing variety environments leaderboards multiplayer vr support,0,0,6,2,1,6
1781760,explore temples caves slay monsters avoid traps hazards uncover hidden rooms destroy book dark magic defeat evil spirit inhabits world,1,0,0,0,0,2
1781890,coma b catacomb korean survival horror adventure back story previous game coma vicious sisters story bridge full series return youngho hero coma venture forth terrifying mirror dimension,1,0,6,2,1,0
1781780,rory graduated culinary school shes broke pay school debt help open small restaurant earn money pay debts play rorys restaurant unique match cooking game enjoy familiar match game mechanics challenging levels,1,0,0,0,0,6
1781920,match city building strategy game building interaction resource management,1,0,6,1,1,1
1781980,mini island winter one small hold gun boss rush minigame casual difficulty,1,0,0,0,0,4
1782010,detective invited serendipity hotel detective experience hotel become detective participate serendipity hotel event,1,0,0,0,0,6
1782000,evil growing time stand ground mighty quest fight way hordes enemies tricky bosses rpg elements platformer,1,0,0,0,0,2
1782030,join riana team stop conspiracy monsters gone berserk depthscrolling action shooter lots characters monsters,1,0,0,0,0,4
1782050,create words letters falling shapes flex vocabulary learn new words tactically use powerups avoid blocks stacking top see clear letters long last high get score,1,0,6,1,1,6
1782120,zero sievert tense topdown extraction shooter challenges scavenge procedurallygenerated wasteland loot gear explore whats left devastated world odds stacked youll need survive,2,0,6,2,1,6
1782070,fly high historic fighter planes albatross diii fokker dvii shoot enemy planes fly skillfully enemy territory surveillance engage captivating gameplay featuring multiple mission options several historical locations,1,0,0,0,0,6
1782080,victorious withstand pressure strategize defeat allied forces sea surface air rendered full multiple missions available taking strait gibraltar coastlines norway,1,0,0,0,0,3
1782130,girl known red riding hood strength ten men completely different story familiar fairytale character red riding hood much darker twisted version,1,0,0,0,0,2
1782150,actionadventure game set rich world epic dark fantasy overlord latest installment series features original story overseen overlords creator kugane maruyama find clementines missing memories make escape,2,0,4,1,1,6
1782190,space life perhaps little green men absolutely gun nut crazy shoot loot hell hoot explore open worlds discover alien life upgrade arsenal fumble way cosmos,1,0,0,0,0,9
1782210,crab game firstperson multiplayer game play several different minigames based childrens games one player stands victorious,0,0,6,2,1,8
1782380,multiplayer survival horror game based stories scp foundation game facility containing anomalous entities known scps catastrophic containment breach occurs one facilities main goal escape facility try escape friends,0,0,6,2,1,8
1782420,tales dancing moon lifesim rpg set parallel universe inspired uk culture fantasy novels events shadowbeast invasion seaside town complete villager quests collect hidden diaries understand role mysterious characterdriven story,1,0,7,2,1,9
1782480,prepare dungeon intruders protect loot chests monsters wellplaced traps train hero equip powerful gear conquer players dungeons fight way top league,2,0,7,2,1,9
1782520,casual sphere matching game fun story house renovate help sara make dream running animal rescue center come true,1,0,0,0,0,6
1782570,beer factory business simulation management game take challenge manage beer factory employees production lines well import export merchandise,2,0,4,1,1,3
1782600,help owl find chicks losing ability fly thunderstorm short platformer slowly recover ability navigate dangers forest bring chicks back hollow one one,0,0,6,2,1,2
1782670,tru die chiraq third person singlemultiplayer roleplaying game,1,0,4,1,1,4
1782620,hard way worse deep dark fantasies help character go difficult places russia finally get putin palace wont easy slave get good luck,1,0,7,2,1,2
1782640,shoting,1,0,0,0,0,3
1782680,free edition ultimate pirate rpg caribbean legend featuring sandbox mode explore trade plunder vast open world ambition knows bounds based sea dogs series inspired sid meiers pirates,0,0,4,1,1,6
1782750,hydra lists roll table creator allows link together lists create complex interesting results share lists steam workshop download lists others created,1,0,7,2,1,6
1782790,animal match simple match game drag screen drag animal icon get high score made construct enjoy gamethe game nice graphics musiccollect much jelly possible get pointsforward,1,0,0,0,0,4
1782810,build videogamestudio early days videogaming future industry develop games dreams take care employees mange business,1,0,4,1,1,6
1782860,ever wonder heroesintraining spend time epic confrontations dastardly villains join students speck community college enjoy tabletop roleplay game investigate legendary smalltown monster endure embarrassments parents day,1,0,7,2,1,6
